≥Ø¬•,∆¿,ªÛ¥Î∆¿,»®∆¿,≈∏ºÆ,≈∏ºˆ,≈∏¡°,µÊ¡°,æ»≈∏,»®∑±,µµ∑Á,µµΩ«,»Ò∫Ò,∫º≥›,ªÔ¡¯,∫¥ªÏ,¿‹∑Á¿≤,√‚∑Á¿≤,≈∏¿≤,Ω¬∆–
20150410,NC,SK,B,31,28,2,2,2,0,0,0,0,2,9,1,8,0.161290323,0.0714285714,0
20150411,HH,LT,T,38,34,4,4,8,2,4,0,0,3,6,1,13,0.297297297,0.235294118,1
20150411,LT,HH,B,35,29,0,1,3,0,2,1,0,6,8,1,12,0.257142857,0.103448276,0
20150411,HT,SS,T,33,32,2,2,6,0,0,0,0,1,11,1,11,0.212121212,0.1875,0
20150411,SS,HT,B,37,32,5,5,10,2,4,0,0,5,7,1,19,0.405405405,0.3125,1
20150411,KT,NE,T,44,37,6,6,10,0,2,0,0,5,6,0,23,0.372093023,0.27027027,1
20150411,NE,KT,B,38,35,4,4,9,0,0,0,0,3,12,0,13,0.315789474,0.257142857,0
20150411,OB,LG,T,46,40,9,9,12,1,4,0,1,4,4,0,15,0.369565217,0.3,1
20150411,LG,OB,B,38,33,6,6,10,2,2,0,0,2,5,2,17,0.378378378,0.303030303,0
20150411,SK,NC,T,34,32,2,2,6,0,0,0,0,2,7,1,17,0.235294118,0.1875,0
20150411,NC,SK,B,36,27,2,4,5,0,2,0,1,6,3,0,12,0.342857143,0.185185185,1
20150412,HT,SS,T,40,36,9,9,10,4,2,0,1,2,4,0,7,0.307692308,0.277777778,1
20150412,SS,HT,B,38,36,7,7,9,2,0,0,0,2,8,0,9,0.289473684,0.25,0
20150412,KT,NE,T,38,31,5,5,6,1,2,0,0,4,9,0,13,0.305555556,0.193548387,1
20150412,NE,KT,B,37,30,3,3,7,1,0,0,0,6,5,4,18,0.378378378,0.233333333,0
20150412,OB,LG,T,37,31,2,2,9,0,0,2,0,5,4,2,15,0.388888889,0.290322581,0
20150412,LG,OB,B,32,27,3,3,6,1,0,0,0,4,5,2,15,0.322580645,0.222222222,1
20150412,SK,NC,T,44,38,9,11,11,2,0,0,1,3,6,0,10,0.363636364,0.289473684,1
20150412,NC,SK,B,39,36,7,8,9,2,0,0,0,3,10,0,10,0.307692308,0.25,0
20150414,NC,LT,T,41,36,4,4,9,0,4,0,0,4,13,1,15,0.341463415,0.25,0
20150414,LT,NC,B,35,28,5,5,7,2,4,1,0,6,8,1,12,0.4,0.25,1
20150414,OB,KT,T,53,44,18,18,22,5,0,1,1,6,6,2,21,0.557692308,0.5,1
20150414,KT,OB,B,38,28,0,2,4,0,4,0,0,8,4,2,20,0.351351351,0.142857143,0
20150414,SS,HH,T,40,36,3,3,11,1,0,0,0,3,5,1,18,0.358974359,0.305555556,0
20150414,HH,SS,B,36,33,5,5,12,2,0,2,0,1,7,0,10,0.4,0.363636364,1
20150415,HT,LG,T,44,40,8,9,16,0,0,1,0,2,6,0,21,0.441860465,0.4,1
20150415,LG,HT,B,37,32,4,4,8,0,0,1,0,5,5,3,19,0.351351351,0.25,0
20150415,NC,LT,T,34,30,0,0,3,0,6,0,0,4,8,0,12,0.205882353,0.1,0
20150415,LT,NC,B,37,29,6,6,8,1,0,0,0,6,9,1,14,0.4,0.275862069,1
20150415,NE,SK,T,40,36,6,6,8,1,2,0,0,3,9,0,11,0.3,0.222222222,1
20150415,SK,NE,B,37,35,4,4,9,2,2,0,0,2,11,1,13,0.297297297,0.257142857,0
20150415,OB,KT,T,58,45,7,7,12,0,0,0,1,10,8,3,35,0.413793103,0.266666667,1
20150415,KT,OB,B,57,43,6,6,9,2,4,0,1,11,13,0,28,0.375,0.209302326,0
20150415,SS,HH,T,43,39,8,8,14,2,6,0,1,3,9,1,16,0.395348837,0.358974359,1
20150415,HH,SS,B,38,36,3,3,9,0,0,0,0,1,7,1,17,0.289473684,0.25,0
20150416,HT,LG,T,44,37,4,5,14,0,0,0,1,6,9,1,25,0.454545455,0.378378378,0
20150416,LG,HT,B,45,29,9,10,6,2,6,0,1,13,10,0,22,0.454545455,0.206896552,1
20150416,NC,LT,T,41,37,7,8,15,0,0,0,1,1,9,1,11,0.41025641,0.405405405,1
20150416,LT,NC,B,36,31,3,3,6,2,6,0,0,5,7,2,15,0.305555556,0.193548387,0
20150416,NE,SK,T,30,27,0,0,1,0,0,0,0,1,7,0,7,0.103448276,0.037037037,0
20150416,SK,NE,B,43,32,9,10,10,1,2,0,1,8,8,1,23,0.465116279,0.3125,1
20150417,KT,SS,T,37,34,1,1,7,0,4,0,0,2,9,0,16,0.27027027,0.205882353,0
20150417,SS,KT,B,38,31,6,6,8,1,8,2,0,6,6,0,12,0.394736842,0.258064516,1
20150417,LG,SK,T,38,34,5,6,9,4,0,0,0,1,8,1,10,0.324324324,0.264705882,1
20150417,SK,LG,B,35,31,1,1,8,0,0,1,0,2,8,2,15,0.342857143,0.258064516,0
20150417,LT,OB,T,33,29,1,1,4,1,0,0,0,4,7,2,13,0.242424242,0.137931034,0
20150417,OB,LT,B,44,39,12,12,15,1,0,0,0,4,6,0,22,0.454545455,0.384615385,1
20150417,NC,HH,T,40,33,5,6,7,2,0,0,1,2,7,0,10,0.325,0.212121212,0
20150417,HH,NC,B,41,35,10,10,14,1,0,0,2,3,5,0,10,0.425,0.4,1
20150417,NE,HT,T,39,31,4,4,8,0,2,1,0,5,7,0,16,0.394736842,0.258064516,1
20150417,HT,NE,B,39,32,3,3,6,0,0,0,0,6,8,0,19,0.315789474,0.1875,0
20150418,KT,SS,T,33,29,1,1,4,0,4,0,0,4,9,2,10,0.242424242,0.137931034,0
20150418,SS,KT,B,38,30,3,3,8,1,2,0,0,6,3,0,17,0.405405405,0.266666667,1
20150418,LG,SK,T,36,33,3,4,6,1,0,0,0,3,8,0,11,0.25,0.181818182,0
20150418,SK,LG,B,38,36,8,8,14,2,2,0,0,1,6,1,14,0.421052632,0.388888889,1
20150418,LT,OB,T,41,36,4,5,13,0,2,1,1,2,11,0,21,0.4,0.361111111,0
20150418,OB,LT,B,34,31,7,7,8,1,0,2,1,1,6,0,6,0.294117647,0.258064516,1
20150418,NC,HH,T,38,36,6,6,12,1,2,0,1,1,5,0,11,0.342105263,0.333333333,0
20150418,HH,NC,B,42,26,8,8,8,1,2,0,2,5,3,0,15,0.459459459,0.307692308,1
20150418,NE,HT,T,40,35,5,5,10,1,0,1,0,3,9,0,12,0.358974359,0.285714286,1
20150418,HT,NE,B,35,33,0,1,7,0,0,0,0,2,10,2,17,0.257142857,0.212121212,0
20150419,NE,HT,T,50,48,15,15,22,3,0,0,0,1,9,0,17,0.469387755,0.458333333,1
20150419,HT,NE,B,37,35,3,4,8,1,2,0,0,2,10,1,12,0.27027027,0.228571429,0
20150421,HH,LG,T,33,31,0,0,4,0,2,1,0,1,9,0,12,0.181818182,0.129032258,0
20150421,LG,HH,B,42,33,9,10,11,0,6,0,1,7,3,0,14,0.43902439,0.333333333,1
20150421,LT,HT,T,38,30,2,2,6,0,2,0,0,6,8,1,23,0.333333333,0.2,0
20150421,HT,LT,B,31,29,3,3,7,0,0,1,0,1,7,0,8,0.266666667,0.24137931,1
20150421,OB,NE,T,35,33,0,0,6,0,0,0,0,2,9,0,15,0.228571429,0.181818182,0
20150421,NE,OB,B,46,39,12,12,14,3,0,0,1,3,15,0,29,0.409090909,0.358974359,1
20150421,SK,KT,T,45,37,9,9,10,0,2,0,0,7,8,1,22,0.4,0.27027027,1
20150421,KT,SK,B,40,35,3,3,9,0,2,1,0,5,10,1,16,0.35,0.257142857,0
20150421,SS,NC,T,40,32,5,5,10,1,0,0,1,5,3,3,18,0.41025641,0.3125,1
20150421,NC,SS,B,30,30,0,0,2,0,0,0,0,0,9,0,7,0.0666666667,0.0666666667,0
20150422,HH,LG,T,37,28,5,5,5,1,6,1,1,5,8,0,12,0.294117647,0.178571429,1
20150422,LG,HH,B,38,34,2,2,9,1,2,0,0,4,8,2,22,0.342105263,0.264705882,0
20150422,LT,HT,T,37,33,7,7,7,2,2,0,0,3,6,0,13,0.297297297,0.212121212,1
20150422,HT,LT,B,44,38,5,6,13,0,0,0,0,4,6,1,19,0.418604651,0.342105263,0
20150422,OB,NE,T,43,38,11,12,15,5,2,1,0,3,7,0,11,0.452380952,0.394736842,1
20150422,NE,OB,B,43,39,9,9,13,3,0,0,0,2,9,1,12,0.380952381,0.333333333,0
20150422,SK,KT,T,38,33,0,0,8,0,2,0,0,4,10,1,19,0.324324324,0.242424242,0
20150422,KT,SK,B,34,28,1,2,7,1,2,1,0,5,11,0,20,0.382352941,0.25,1
20150422,SS,NC,T,41,34,6,6,9,2,0,1,1,6,8,0,11,0.365853659,0.264705882,1
20150422,NC,SS,B,35,32,2,2,6,1,8,0,0,3,11,1,9,0.257142857,0.1875,0
20150423,HH,LG,T,38,33,2,2,6,1,2,0,0,4,8,1,16,0.289473684,0.181818182,0
20150423,LG,HH,B,41,34,3,5,12,0,4,1,0,5,4,0,25,0.435897436,0.352941176,1
20150423,LT,HT,T,40,35,6,6,10,2,4,0,0,3,1,2,15,0.375,0.285714286,0
20150423,HT,LT,B,45,38,7,7,14,1,0,0,0,6,11,2,24,0.466666667,0.368421053,1
20150423,OB,NE,T,41,33,7,7,9,2,2,0,1,6,5,1,16,0.390243902,0.272727273,1
20150423,NE,OB,B,40,31,5,5,9,0,0,1,1,6,10,0,13,0.394736842,0.290322581,0
20150423,SK,KT,T,40,33,3,3,7,0,2,0,0,6,7,1,18,0.333333333,0.212121212,1
20150423,KT,SK,B,34,33,2,2,7,1,2,1,0,1,8,1,10,0.235294118,0.212121212,0
20150423,SS,NC,T,46,40,14,14,15,1,4,0,2,4,7,0,14,0.413043478,0.375,1
20150423,NC,SS,B,39,34,4,4,9,0,0,1,0,4,5,1,19,0.342105263,0.264705882,0
20150424,HT,OB,T,39,34,3,3,6,0,0,0,0,4,9,1,22,0.282051282,0.176470588,0
20150424,OB,HT,B,40,35,7,7,12,0,0,1,1,2,7,0,16,0.4,0.342857143,1
20150424,LG,NC,T,35,35,2,3,7,1,0,0,0,0,6,0,12,0.2,0.2,0
20150424,NC,LG,B,41,37,10,11,13,3,2,0,1,0,5,1,14,0.375,0.351351351,1
20150424,NE,KT,T,46,39,7,9,12,3,2,0,0,6,8,1,21,0.413043478,0.307692308,1
20150424,KT,NE,B,36,34,1,2,7,0,2,0,0,1,11,0,14,0.25,0.205882353,0
20150424,SK,HH,T,39,30,0,0,6,0,0,0,0,7,11,1,20,0.368421053,0.2,0
20150424,HH,SK,B,29,26,2,2,7,1,0,2,0,2,4,1,4,0.321428571,0.269230769,1
20150424,SS,LT,T,31,30,2,3,6,1,2,1,0,1,9,2,7,0.225806452,0.2,0
20150424,LT,SS,B,33,29,5,5,8,2,0,1,2,2,10,0,9,0.303030303,0.275862069,1
20150425,HT,OB,T,43,34,5,5,7,1,2,0,0,7,9,0,17,0.341463415,0.205882353,1
20150425,OB,HT,B,44,36,4,4,11,1,2,0,1,5,6,2,16,0.380952381,0.305555556,0
20150425,LG,NC,T,40,33,6,6,7,1,6,1,0,5,9,0,16,0.35,0.212121212,1
20150425,NC,LG,B,35,33,2,2,8,1,0,0,0,1,6,1,14,0.285714286,0.242424242,0
20150425,NE,KT,T,35,32,3,3,9,2,0,1,0,3,9,2,13,0.342857143,0.28125,1
20150425,KT,NE,B,32,29,0,0,4,0,0,2,0,3,7,1,11,0.21875,0.137931034,0
20150425,SK,HH,T,43,32,6,6,9,1,2,2,1,6,6,1,20,0.414634146,0.28125,0
20150425,HH,SK,B,41,37,6,7,11,0,2,0,0,2,7,0,16,0.35,0.297297297,1
20150425,SS,LT,T,46,42,7,9,14,3,0,0,1,3,5,0,17,0.369565217,0.333333333,0
20150425,LT,SS,B,42,34,12,12,13,5,0,0,0,7,6,2,16,0.487804878,0.382352941,1
20150426,HT,OB,T,45,40,3,3,5,0,4,1,0,5,13,0,15,0.222222222,0.125,0
20150426,OB,HT,B,51,43,4,4,11,0,2,0,2,6,3,1,20,0.333333333,0.255813953,1
20150426,LG,NC,T,42,37,6,7,10,1,4,0,0,4,10,0,13,0.341463415,0.27027027,1
20150426,NC,LG,B,39,37,6,6,11,1,4,0,0,1,13,0,12,0.333333333,0.297297297,0
20150426,NE,KT,T,44,35,11,11,11,2,0,1,1,7,6,0,16,0.431818182,0.314285714,1
20150426,KT,NE,B,39,35,4,4,7,0,0,0,0,4,10,1,19,0.282051282,0.2,0
20150426,SK,HH,T,38,38,4,4,11,1,0,0,0,0,5,0,13,0.289473684,0.289473684,0
20150426,HH,SK,B,37,29,4,5,8,0,0,0,0,4,2,0,14,0.363636364,0.275862069,1
20150426,SS,LT,T,30,28,1,1,3,0,0,1,0,2,6,1,5,0.166666667,0.107142857,0
20150426,LT,SS,B,35,34,7,7,11,1,0,0,0,1,9,0,14,0.342857143,0.323529412,1
20150428,KT,OB,T,32,30,2,2,5,1,0,0,0,1,10,1,9,0.193548387,0.166666667,0
20150428,OB,KT,B,37,30,5,6,8,2,2,2,0,6,2,1,14,0.388888889,0.266666667,1
20150428,LG,SS,T,42,35,6,7,10,1,0,0,0,4,14,1,16,0.375,0.285714286,1
20150428,SS,LG,B,37,32,4,4,7,2,2,1,0,5,6,1,10,0.324324324,0.21875,0
20150428,LT,NE,T,39,31,4,4,8,0,0,0,1,5,10,0,11,0.368421053,0.258064516,0
20150428,NE,LT,B,37,33,8,8,11,2,0,1,1,2,4,0,11,0.378378378,0.333333333,1
20150428,NC,SK,T,42,38,8,8,14,1,2,2,1,3,3,1,18,0.404761905,0.368421053,1
20150428,SK,NC,B,41,35,6,6,12,1,2,1,1,4,11,0,9,0.4,0.342857143,0
20150429,HH,HT,T,42,33,4,4,9,2,0,0,0,7,5,2,20,0.414634146,0.272727273,0
20150429,HT,HH,B,36,34,9,9,10,1,0,0,0,1,4,0,10,0.333333333,0.294117647,1
20150429,LG,SS,T,36,33,2,2,7,0,0,1,0,2,10,0,15,0.277777778,0.212121212,0
20150429,SS,LG,B,37,31,6,6,10,2,0,1,1,3,3,0,17,0.388888889,0.322580645,1
20150430,HH,HT,T,39,33,5,6,8,1,6,1,0,5,9,1,17,0.342105263,0.242424242,1
20150430,HT,HH,B,31,28,0,0,3,0,0,0,0,3,7,2,9,0.193548387,0.107142857,0
20150430,KT,OB,T,44,39,2,3,9,0,2,0,0,4,5,2,18,0.302325581,0.230769231,0
20150430,OB,KT,B,43,38,4,4,9,1,0,3,0,5,8,1,16,0.325581395,0.236842105,1
20150430,LG,SS,T,39,34,5,5,9,2,2,0,0,4,6,1,15,0.358974359,0.264705882,0
20150430,SS,LG,B,39,35,7,8,14,3,10,0,1,1,6,2,15,0.435897436,0.4,1
20150430,LT,NE,T,38,35,4,4,11,1,0,1,0,3,13,2,15,0.368421053,0.314285714,1
20150430,NE,LT,B,38,36,1,2,13,0,0,1,0,1,7,1,17,0.394736842,0.361111111,0
20150430,NC,SK,T,42,35,5,6,9,1,4,0,0,7,6,2,20,0.380952381,0.257142857,0
20150430,SK,NC,B,39,33,9,9,11,0,2,0,0,4,4,0,18,0.405405405,0.333333333,1
20150501,LT,HH,T,41,34,5,5,12,1,0,0,0,4,8,4,17,0.421052632,0.352941176,0
20150501,HH,LT,B,39,30,7,7,9,2,0,1,0,8,8,0,12,0.447368421,0.3,1
20150501,NC,KT,T,40,37,3,4,9,1,6,0,0,2,7,0,11,0.282051282,0.243243243,1
20150501,KT,NC,B,39,34,2,2,8,1,0,0,0,1,10,0,14,0.257142857,0.235294118,0
20150501,NE,LG,T,35,34,3,3,9,1,4,1,0,1,11,1,13,0.285714286,0.264705882,1
20150501,LG,NE,B,29,28,1,1,2,1,0,0,0,1,5,1,4,0.103448276,0.0714285714,0
20150501,OB,SS,T,35,31,4,4,7,1,0,0,1,3,3,1,9,0.285714286,0.225806452,0
20150501,SS,OB,B,43,36,11,12,14,2,2,0,0,7,4,2,20,0.488372093,0.388888889,1
20150501,SK,HT,T,38,36,3,3,8,1,0,0,0,1,6,0,16,0.263157895,0.222222222,1
20150501,HT,SK,B,33,31,1,1,4,0,6,1,0,2,5,0,9,0.181818182,0.129032258,0
20150502,LT,HH,T,36,34,3,3,7,0,0,0,0,2,10,0,12,0.25,0.205882353,0
20150502,HH,LT,B,34,27,5,5,6,2,0,1,1,4,4,0,11,0.3125,0.222222222,1
20150502,NC,KT,T,45,36,12,12,11,1,4,1,2,7,8,0,24,0.4,0.305555556,1
20150502,KT,NC,B,35,31,2,2,6,1,0,0,0,1,5,0,8,0.264705882,0.193548387,0
20150502,NE,LG,T,39,34,3,4,8,0,0,0,0,4,4,3,19,0.315789474,0.235294118,1
20150502,LG,NE,B,35,33,3,3,6,0,0,0,1,1,9,0,12,0.2,0.181818182,0
20150502,OB,SS,T,42,36,3,3,12,1,2,0,0,2,7,1,24,0.4,0.333333333,0
20150502,SS,OB,B,35,32,5,5,8,0,2,0,0,2,7,0,12,0.314285714,0.25,1
20150502,SK,HT,T,36,26,2,2,6,0,2,1,1,3,5,1,13,0.382352941,0.230769231,0
20150502,HT,SK,B,36,28,5,5,8,2,0,0,0,6,4,1,9,0.428571429,0.285714286,1
20150503,LT,HH,T,45,32,6,6,7,1,6,1,0,10,6,0,21,0.418604651,0.21875,1
20150503,HH,LT,B,43,36,3,3,10,0,0,0,0,6,6,1,26,0.395348837,0.277777778,0
20150503,NC,KT,T,49,42,10,11,17,2,4,0,1,4,11,1,23,0.458333333,0.404761905,1
20150503,KT,NC,B,35,33,2,2,6,1,0,0,0,1,6,0,10,0.228571429,0.181818182,0
20150503,NE,LG,T,39,33,6,6,9,2,2,0,0,5,10,3,14,0.384615385,0.272727273,1
20150503,LG,NE,B,34,30,1,2,3,0,0,0,0,1,9,0,12,0.181818182,0.1,0
20150505,HT,NC,T,36,33,2,3,6,0,0,0,0,3,5,0,12,0.25,0.181818182,0
20150505,NC,HT,B,37,32,6,7,11,0,4,1,1,3,3,0,16,0.388888889,0.34375,1
20150505,KT,HH,T,44,40,8,8,15,1,2,0,0,1,4,1,20,0.418604651,0.375,0
20150505,HH,KT,B,47,39,14,15,13,3,0,0,0,5,7,1,27,0.446808511,0.333333333,1
20150505,LG,OB,T,39,36,3,3,9,0,4,0,0,2,5,0,21,0.289473684,0.25,0
20150505,OB,LG,B,44,34,10,10,13,1,0,0,1,7,4,2,17,0.488372093,0.382352941,1
20150505,SK,LT,T,50,39,10,11,15,2,10,0,0,8,7,3,29,0.52,0.384615385,1
20150505,LT,SK,B,35,33,4,4,8,4,0,2,0,2,12,0,8,0.285714286,0.242424242,0
20150505,SS,NE,T,38,34,4,4,8,0,4,0,1,3,4,1,11,0.289473684,0.235294118,0
20150505,NE,SS,B,37,31,9,9,11,3,0,0,0,6,7,3,13,0.459459459,0.35483871,1
20150506,HT,NC,T,39,31,4,4,7,0,0,0,1,4,11,1,17,0.342105263,0.225806452,0
20150506,NC,HT,B,43,35,5,5,11,1,6,1,0,7,8,0,22,0.441860465,0.314285714,1
20150506,KT,HH,T,47,41,8,8,14,1,4,0,0,6,6,1,27,0.425531915,0.341463415,1
20150506,HH,KT,B,37,31,3,5,6,2,0,0,0,3,12,0,14,0.285714286,0.193548387,0
20150506,LG,OB,T,42,33,4,4,8,0,4,0,1,6,6,1,21,0.365853659,0.242424242,0
20150506,OB,LG,B,36,29,5,5,7,0,2,0,0,6,3,2,15,0.388888889,0.24137931,1
20150506,SK,LT,T,43,36,5,5,13,2,2,2,0,6,5,1,18,0.452380952,0.361111111,1
20150506,LT,SK,B,35,33,3,3,7,0,2,1,0,2,9,1,16,0.257142857,0.212121212,0
20150506,SS,NE,T,40,33,5,5,10,2,2,0,1,4,6,1,15,0.368421053,0.303030303,1
20150506,NE,SS,B,33,32,3,3,8,0,0,1,0,1,9,1,6,0.272727273,0.25,0
20150507,HT,NC,T,37,30,4,4,4,1,2,0,1,4,8,0,15,0.228571429,0.133333333,1
20150507,NC,HT,B,37,31,2,2,6,0,4,0,0,6,10,2,18,0.324324324,0.193548387,0
20150507,KT,HH,T,42,34,7,7,11,0,6,0,1,5,7,2,16,0.428571429,0.323529412,1
20150507,HH,KT,B,39,31,5,6,8,1,0,1,1,7,5,1,14,0.384615385,0.258064516,0
20150507,LG,OB,T,51,39,5,6,9,1,4,0,2,10,11,1,24,0.37254902,0.230769231,1
20150507,OB,LG,B,46,41,4,4,9,0,2,0,0,4,9,1,16,0.304347826,0.219512195,0
20150507,SK,LT,T,33,30,3,3,5,2,0,1,0,1,9,0,6,0.21875,0.166666667,1
20150507,LT,SK,B,36,31,2,2,7,1,2,1,0,4,10,2,18,0.314285714,0.225806452,0
20150507,SS,NE,T,51,40,13,13,16,3,0,1,0,9,7,2,23,0.529411765,0.4,1
20150507,NE,SS,B,37,33,4,4,6,2,0,0,0,3,14,0,13,0.27027027,0.181818182,0
20150508,HH,OB,T,45,36,10,10,13,0,2,0,0,4,9,1,19,0.452380952,0.361111111,1
20150508,OB,HH,B,43,38,6,6,12,2,0,0,0,3,3,1,19,0.395348837,0.315789474,0
20150508,HT,NE,T,38,32,2,4,9,0,4,0,1,4,10,0,13,0.351351351,0.28125,0
20150508,NE,HT,B,31,27,5,5,4,4,0,0,0,1,10,0,4,0.206896552,0.148148148,1
20150508,LG,KT,T,37,35,3,3,10,2,0,0,0,0,7,1,15,0.305555556,0.285714286,0
20150508,KT,LG,B,34,30,7,7,12,0,4,2,1,2,5,2,11,0.441176471,0.4,1
20150508,LT,NC,T,39,32,3,3,9,1,0,0,0,5,4,2,18,0.394736842,0.28125,0
20150508,NC,LT,B,36,30,4,4,8,2,2,2,0,5,8,1,11,0.388888889,0.266666667,1
20150508,SS,SK,T,32,30,0,0,3,0,2,0,0,2,9,0,9,0.15625,0.1,0
20150508,SK,SS,B,32,28,3,3,5,1,4,0,0,4,6,1,13,0.28125,0.178571429,1
20150509,HH,OB,T,39,33,3,3,7,0,0,0,0,3,6,0,16,0.297297297,0.212121212,0
20150509,OB,HH,B,34,31,3,4,6,1,0,0,1,1,8,0,6,0.212121212,0.193548387,1
20150509,HT,NE,T,38,36,5,5,9,1,2,0,0,1,12,0,16,0.289473684,0.25,0
20150509,NE,HT,B,37,32,7,7,14,1,4,2,1,1,3,3,18,0.486486486,0.4375,1
20150509,LG,KT,T,40,34,2,2,10,0,0,1,0,6,13,1,18,0.4,0.294117647,0
20150509,KT,LG,B,32,27,2,3,6,1,2,1,0,2,5,0,10,0.3,0.222222222,1
20150509,LT,NC,T,32,30,3,3,6,2,0,0,0,2,6,2,8,0.25,0.2,0
20150509,NC,LT,B,38,31,6,6,11,0,2,0,2,2,7,0,11,0.405405405,0.35483871,1
